motif	factor
GM.5.0.bHLH.0058	MAX
GM.5.0.Rel.0010	NFAT5
GM.5.0.STAT.0010	STAT4
GM.5.0.Unknown.0022	NR1H
GM.5.0.Homeodomain.0103	NKX6-2
GM.5.0.Homeodomain.0103	NP_083278.1
GM.5.0.Homeodomain.0103	NKX6-3
GM.5.0.Homeodomain.0103	NKX6-1
GM.5.0.Nuclear_receptor.0053	RARG
GM.5.0.Nuclear_receptor.0053	RARA
GM.5.0.Nuclear_receptor.0053	RARB
GM.5.0.Grainyhead.0005	TCFCP2
GM.5.0.Grainyhead.0005	UBP1
GM.5.0.C2H2_ZF.0114	ZNF264
GM.5.0.bZIP.0039	DBP
GM.5.0.bZIP.0039	CEBPB
GM.5.0.bZIP.0039	TEF
GM.5.0.bZIP.0039	NFIL3
GM.5.0.bZIP.0039	CEBPD
GM.5.0.bZIP.0039	CEBPE
GM.5.0.bZIP.0039	CEBPG
GM.5.0.bZIP.0039	HSF1
GM.5.0.bZIP.0039	HLF
GM.5.0.CUT_Homeodomain.0004	CUX1
GM.5.0.CUT_Homeodomain.0004	CUX2
GM.5.0.Nuclear_receptor.0054	NR4A1
GM.5.0.Homeodomain.0104	NKX2-3
GM.5.0.Homeodomain.0104	NKX3-1
GM.5.0.Sox.0026	SOX8
GM.5.0.Sox.0026	SOX4
GM.5.0.Sox.0026	SOX9
GM.5.0.Sox.0026	SOX10
GM.5.0.Sox.0026	SOX11
GM.5.0.Sox.0027	SOX8
GM.5.0.Sox.0027	SOX10
GM.5.0.Sox.0027	SOX9
GM.5.0.Unknown.0023	ZBTB14
GM.5.0.Homeodomain.0105	NP_032296.2
GM.5.0.Homeodomain.0105	HOXD10
GM.5.0.Homeodomain.0105	HOXB9
GM.5.0.Homeodomain.0105	HOXA11
GM.5.0.Homeodomain.0105	HOXC9
GM.5.0.T-box.0014	TBX2
GM.5.0.T-box.0014	TBX4
GM.5.0.T-box.0014	TBX5
GM.5.0.T-box.0014	MGA
GM.5.0.Homeodomain.0106	LHX2
GM.5.0.Ets.0021	ELF1
GM.5.0.GCM.0003	GCM2
GM.5.0.Homeodomain.0107	VSX1
GM.5.0.Homeodomain.0107	VSX2
GM.5.0.bZIP.0040	ATF2
GM.5.0.bZIP.0040	CREB5
GM.5.0.bHLH.0059	SREBF2
GM.5.0.Paired_box.0004	PAX6
GM.5.0.Paired_box.0004	PAX1
GM.5.0.Paired_box.0004	PAX8
GM.5.0.Paired_box.0004	PAX5
GM.5.0.Paired_box.0004	PAX9
GM.5.0.C2H2_ZF.0115	ZFP263
GM.5.0.C2H2_ZF.0115	ZNF263
GM.5.0.bZIP.0041	CREB3L3
GM.5.0.bZIP.0041	CREB3L1
GM.5.0.bZIP.0041	CREB3L2
GM.5.0.Paired_box.0005	PAX5
GM.5.0.C2H2_ZF.0116	YY1
GM.5.0.Homeodomain.0108	HESX1
GM.5.0.SMAD.0008	SMAD2
GM.5.0.SMAD.0008	SMAD3
GM.5.0.Paired_box.0006	PAX8
GM.5.0.Paired_box.0006	PAX9
GM.5.0.Paired_box.0006	PAX1
GM.5.0.Paired_box.0006	PAX5
GM.5.0.Homeodomain.0109	HOXD1
GM.5.0.Homeodomain.0109	HOXB1
GM.5.0.Homeodomain.0109	HOXA1
GM.5.0.Homeodomain.0109	HOXB2
GM.5.0.bZIP.0042	CEBPB
GM.5.0.bZIP.0042	CEBPG
GM.5.0.Unknown.0024	CPEB1
GM.5.0.Rel.0011	REL
GM.5.0.HSF.0004	HSF1
GM.5.0.HSF.0004	HSF4
GM.5.0.HSF.0004	HSF2
GM.5.0.C2H2_ZF.0117	ZBTB17
GM.5.0.C2H2_ZF.0117	SP4
GM.5.0.C2H2_ZF.0117	SP1
GM.5.0.C2H2_ZF.0118	ZNF274
GM.5.0.C2H2_ZF.0118	ZFP369
GM.5.0.C2H2_ZF.0118	ZFP110
GM.5.0.Homeodomain.0110	DBX2
GM.5.0.Homeodomain.0110	HLX
GM.5.0.Homeodomain.0110	CDX4
GM.5.0.Unknown.0025	BPTF
GM.5.0.C2H2_ZF.0119	RREB1
GM.5.0.Forkhead.0032	FOXP3
GM.5.0.Forkhead.0032	FOXP4
GM.5.0.Forkhead.0032	ZNF384
GM.5.0.E2F.0010	E2F3
GM.5.0.E2F.0010	E2F2
GM.5.0.C2H2_ZF.0120	MZF1
GM.5.0.IRF.0007	IRF1
GM.5.0.IRF.0007	IRF2
GM.5.0.Homeodomain_Paired_box.0004	PAX2
GM.5.0.C2H2_ZF.0121	RREB1
GM.5.0.Homeodomain.0111	BARHL1
GM.5.0.Homeodomain.0111	NP_032283.3
GM.5.0.DM.0005	DMRT1
GM.5.0.DM.0005	DMRTB1
GM.5.0.C2H2_ZF.0122	RUNX1
GM.5.0.C2H2_ZF.0122	MECOM
GM.5.0.C2H2_ZF.0122	PRDM16
GM.5.0.HSF.0005	HSF1
GM.5.0.bHLH.0060	MYOD1
GM.5.0.bHLH.0060	TCF3
GM.5.0.C2H2_ZF.0123	ZNF549
GM.5.0.CUT_Homeodomain.0005	ONECUT3
GM.5.0.CUT_Homeodomain.0005	ONECUT2
GM.5.0.CUT_Homeodomain.0005	CUX1
GM.5.0.CUT_Homeodomain.0005	CUX2
GM.5.0.CUT_Homeodomain.0005	ONECUT1
GM.5.0.E2F.0011	E2F1
GM.5.0.bHLH.0061	TCF21
GM.5.0.Nuclear_receptor.0055	ESRRA
GM.5.0.Nuclear_receptor.0055	ESR1
GM.5.0.Ets.0022	EWSR1
GM.5.0.Ets.0022	EWSR1-FLI1
GM.5.0.Ets.0022	FLI1
GM.5.0.C2H2_ZF.0124	ZNF232
GM.5.0.bHLH.0062	NHLH1
GM.5.0.bHLH.0062	NHLH2
GM.5.0.bHLH.0062	LYL1
GM.5.0.bHLH.0062	TAL1
GM.5.0.C2H2_ZF.0125	KLF5
GM.5.0.C2H2_ZF.0125	KLF3
GM.5.0.C2H2_ZF.0125	KLF6
GM.5.0.C2H2_ZF.0125	KLF2
GM.5.0.C2H2_ZF.0125	KLF7
GM.5.0.MADS_box.0010	AP1
GM.5.0.bHLH.0063	NEUROG2
GM.5.0.bHLH.0063	NEUROD2
GM.5.0.bHLH.0063	NEUROG1
GM.5.0.bHLH.0063	NEUROD4
GM.5.0.bHLH.0063	NEUROG3
GM.5.0.bHLH.0063	NEUROD6
GM.5.0.bHLH.0063	NEUROD1
GM.5.0.bHLH.0063	TCF3
GM.5.0.T-box.0015	TBX21
GM.5.0.T-box.0015	MGA
GM.5.0.Homeodomain.0112	SIX4
GM.5.0.Homeodomain.0112	SIX5
GM.5.0.Homeodomain.0112	ZNF143
GM.5.0.Homeodomain.0112	SMARCC2
GM.5.0.C2H2_ZF.0126	ZFX
GM.5.0.C2H2_ZF.0126	ZFA
GM.5.0.C2H2_ZF.0126	ZFY1
GM.5.0.C2H2_ZF.0126	ZFY
GM.5.0.bZIP.0043	HLF
GM.5.0.C2H2_ZF.0127	GLI1
GM.5.0.C2H2_ZF.0127	GLI3
GM.5.0.C2H2_ZF.0127	GLI2
GM.5.0.C2H2_ZF.0127	GLI
GM.5.0.E2F.0012	E2F1
GM.5.0.Grainyhead.0006	GRHL2
GM.5.0.Nuclear_receptor.0056	HNF4G
GM.5.0.Nuclear_receptor.0056	HNF4A
GM.5.0.bZIP.0044	DBP
GM.5.0.bZIP.0045	E2F1
GM.5.0.bZIP.0045	ATF7
GM.5.0.bZIP.0045	ATF2
GM.5.0.bZIP.0045	ATF1
GM.5.0.Nuclear_receptor.0057	ESRRB
GM.5.0.Nuclear_receptor.0057	ESRRA
GM.5.0.Nuclear_receptor.0057	NR5A1
GM.5.0.Nuclear_receptor.0057	NR5A2
GM.5.0.C2H2_ZF.0128	RUNX1
GM.5.0.C2H2_ZF.0128	MECOM
GM.5.0.C2H2_ZF.0128	PRDM16
GM.5.0.bZIP.0046	CEBPA
GM.5.0.bZIP.0046	CEBP
GM.5.0.SMAD.0009	SMAD1
GM.5.0.C2H2_ZF.0129	ZFP410
GM.5.0.Unknown.0027	RAD21
GM.5.0.Mixed.0047	NR3C1
GM.5.0.Mixed.0047	FOXA1
GM.5.0.bHLH.0064	SREBF2
GM.5.0.bHLH.0064	SREBP2
GM.5.0.bHLH.0064	SREBP1A
GM.5.0.E2F.0013	E2F1
GM.5.0.bZIP.0047	NRL
GM.5.0.bZIP.0047	MAF
GM.5.0.bZIP.0047	MAFA
GM.5.0.Ets.0023	SPDEF
GM.5.0.C2H2_ZF.0130	GLIS2
GM.5.0.bZIP.0048	CREM
GM.5.0.Sox.0028	BCL11A
GM.5.0.Sox.0028	SOX2
GM.5.0.Sox.0028	SOX1
GM.5.0.Nuclear_receptor.0058	NR3C2
GM.5.0.Nuclear_receptor.0058	PGR
GM.5.0.Nuclear_receptor.0058	NR3C1
GM.5.0.Paired_box.0007	PAX8
GM.5.0.SAND.0003	GMEB2
GM.5.0.Nuclear_receptor.0059	RORA
GM.5.0.Nuclear_receptor.0059	RARB
GM.5.0.Nuclear_receptor.0059	RARG
GM.5.0.Nuclear_receptor.0059	RORC
GM.5.0.Nuclear_receptor.0059	RARA
GM.5.0.STAT.0011	STAT3
GM.5.0.Homeodomain.0113	PBX3
GM.5.0.bZIP.0049	CREB3L3
GM.5.0.bZIP.0049	CREB3L2
GM.5.0.Mixed.0048	SIX5
GM.5.0.Mixed.0048	ZNF143
GM.5.0.bZIP.0050	JUNB
GM.5.0.bZIP.0050	JUN
GM.5.0.bZIP.0050	FOSB
GM.5.0.bZIP.0050	BATF3
GM.5.0.bZIP.0050	BATF
GM.5.0.Homeodomain.0114	ISL1
GM.5.0.Homeodomain.0114	NOBOX
GM.5.0.Ets.0024	ELK4
GM.5.0.Ets.0024	ETV3
GM.5.0.Ets.0024	FEV
GM.5.0.Ets.0024	ETV2
GM.5.0.Ets.0024	ENSG00000235187
GM.5.0.Ets.0024	ENSMUSG00000044690
GM.5.0.Ets.0024	GABPA
GM.5.0.Ets.0024	ERF
GM.5.0.Ets.0024	ETS2
GM.5.0.Nuclear_receptor.0060	RORA
GM.5.0.Nuclear_receptor.0060	ESR2
GM.5.0.Homeodomain.0115	TGIF1
GM.5.0.Homeodomain.0115	TGIF2
GM.5.0.Ets.0025	ELF1
GM.5.0.Ets.0025	ELK4
GM.5.0.Ets.0025	EGR1
GM.5.0.Ets.0025	ERG
GM.5.0.Ets.0025	FEV
GM.5.0.Ets.0025	ETV2
GM.5.0.Ets.0025	ETS1
GM.5.0.Ets.0025	ENSG00000235187
GM.5.0.Ets.0025	THAP1
GM.5.0.Ets.0025	ENSMUSG00000044690
GM.5.0.Ets.0025	GABPA
GM.5.0.Ets.0025	ERF
GM.5.0.Ets.0025	FLI1
GM.5.0.Ets.0025	ETS2
GM.5.0.C2H2_ZF.0131	ZBTB16
GM.5.0.Homeodomain.0116	TLX2
GM.5.0.Homeodomain.0116	DBX2
GM.5.0.Homeodomain.0116	TLX1
GM.5.0.Homeodomain.0116	DBX1
GM.5.0.Homeodomain.0116	TLX3
GM.5.0.Sox.0029	TCF7
GM.5.0.Rel.0012	NFATC4
GM.5.0.Rel.0012	NFATC1
GM.5.0.Rel.0012	NFATC2
GM.5.0.Rel.0012	NFATC3
GM.5.0.Nuclear_receptor.0061	RXRA
GM.5.0.Nuclear_receptor.0061	CR759733.4
GM.5.0.Nuclear_receptor.0061	CR354565.3
GM.5.0.Nuclear_receptor.0061	RXRG
GM.5.0.Nuclear_receptor.0061	CR936877.3
GM.5.0.Nuclear_receptor.0061	AL662824.5
GM.5.0.Nuclear_receptor.0061	AL844527.7
GM.5.0.C2H2_ZF.0132	GZF1
GM.5.0.GATA.0011	GATA2
GM.5.0.GATA.0011	GATA3
GM.5.0.Unknown.0029	USF
GM.5.0.bHLH.0065	TWIST1
GM.5.0.Homeodomain.0117	LBX1
GM.5.0.Homeodomain.0118	SIX4
GM.5.0.Homeodomain.0118	SIX5
GM.5.0.Nuclear_receptor.0062	NR2F1
GM.5.0.Nuclear_receptor.0062	NR2C2
GM.5.0.Nuclear_receptor.0062	NR2F2
GM.5.0.Nuclear_receptor.0062	NR2F6
GM.5.0.Unknown.0030	NRF1
GM.5.0.SAND.0004	AC168977.1
GM.5.0.SAND.0004	SP110
GM.5.0.Homeodomain.0119	NP_032296.2
GM.5.0.Homeodomain.0119	HOXD13
GM.5.0.Homeodomain.0119	CDX2
GM.5.0.Homeodomain.0119	HOXC9
GM.5.0.Homeodomain.0119	HOXB9
GM.5.0.Homeodomain.0119	CDX4
GM.5.0.Rel.0013	NFAT5
GM.5.0.Homeodomain.0120	DPRX
GM.5.0.Ets.0026	ELF1
GM.5.0.Ets.0026	ELF4
GM.5.0.Ets.0026	ELK1
GM.5.0.Ets.0026	ELK4
GM.5.0.Ets.0026	ZBTB7A
GM.5.0.Ets.0026	EHF
GM.5.0.Ets.0026	YY1
GM.5.0.Ets.0026	ETV6
GM.5.0.Ets.0026	FEV
GM.5.0.Ets.0026	BCLAF1
GM.5.0.Ets.0026	ETV2
GM.5.0.Ets.0026	ETS1
GM.5.0.Ets.0026	ENSG00000235187
GM.5.0.Ets.0026	ELF3
GM.5.0.Ets.0026	ENSMUSG00000044690
GM.5.0.Ets.0026	ELF2
GM.5.0.Ets.0026	ETV1
GM.5.0.Ets.0026	GABPA
GM.5.0.Ets.0026	ERF
GM.5.0.Ets.0026	ETS2
GM.5.0.Homeodomain.0121	LBX2
GM.5.0.Homeodomain.0121	OTP
GM.5.0.Homeodomain.0121	LHX2
GM.5.0.Homeodomain.0121	HOXA6
GM.5.0.Homeodomain.0121	HOXC5
GM.5.0.Homeodomain.0121	PRRXL1
GM.5.0.Homeodomain.0121	HOXD4
GM.5.0.Homeodomain.0121	LHX1
GM.5.0.Homeodomain.0121	LHX5
GM.5.0.Homeodomain.0121	AC012531.1
GM.5.0.Homeodomain.0121	VSX2
GM.5.0.Homeodomain.0121	HOXD3
GM.5.0.Homeodomain.0121	LHX4
GM.5.0.Homeodomain.0121	HOXB4
GM.5.0.Homeodomain.0121	LBX1
GM.5.0.IRF.0008	IRF3
GM.5.0.C2H2_ZF.0133	ZFP148
GM.5.0.C2H2_ZF.0133	ZEB1
GM.5.0.C2H2_ZF.0133	POU2F2
GM.5.0.C2H2_ZF.0133	ZNF281
GM.5.0.C2H2_ZF.0133	ZFP281
GM.5.0.Nuclear_receptor.0063	NR5A1
GM.5.0.Ets.0027	ETS1
GM.5.0.Ets.0027	ELF5
GM.5.0.Rel.0014	NFKB2
GM.5.0.Rel.0014	NFKB1
GM.5.0.Homeodomain_POU.0012	POU3F3
GM.5.0.Homeodomain_POU.0012	POU2F1
GM.5.0.Homeodomain_POU.0012	BRN1
GM.5.0.Homeodomain_POU.0012	POU3F1
GM.5.0.Homeodomain_POU.0012	POU1F1
GM.5.0.Homeodomain_POU.0012	POU3F2
GM.5.0.MADS_box.0011	AP1
GM.5.0.Nuclear_receptor.0064	NR1H4
GM.5.0.Mixed.0049	MAX
GM.5.0.IRF.0009	IRF8
GM.5.0.IRF.0009	IRF9
GM.5.0.IRF.0009	IRF4
GM.5.0.IRF.0009	IRF7
GM.5.0.Rel.0015	NFKB1
GM.5.0.Rel.0015	REL
GM.5.0.Rel.0015	RELA
GM.5.0.SMAD.0010	SMAD2
GM.5.0.Homeodomain.0122	LHX6
GM.5.0.Homeodomain.0122	NP_001076596.1
GM.5.0.Homeodomain.0122	LHX8
GM.5.0.bHLH.0066	ATOH7
GM.5.0.Nuclear_receptor.0065	NR4A3
GM.5.0.Nuclear_receptor.0065	NR4A2
GM.5.0.Nuclear_receptor.0065	NR4A1
GM.5.0.C2H2_ZF.0134	ZNF85
GM.5.0.Nuclear_receptor.0066	HNF4G
GM.5.0.Mixed.0050	IRF1
GM.5.0.Mixed.0050	PRDM1
GM.5.0.Nuclear_receptor.0067	AR
GM.5.0.Nuclear_receptor.0067	NR3C2
GM.5.0.Nuclear_receptor.0067	PGR
GM.5.0.Nuclear_receptor.0067	HSF2
GM.5.0.Mixed.0051	ZNF143
GM.5.0.Mixed.0051	FLI1
GM.5.0.Nuclear_receptor.0068	HNF4G
GM.5.0.Nuclear_receptor.0068	HNF4A
GM.5.0.C2H2_ZF.0135	REST
GM.5.0.bZIP.0051	CREB3L4
GM.5.0.bZIP.0051	CREB3L1
GM.5.0.bZIP.0051	XBP1
GM.5.0.bZIP.0051	CREB3L3
GM.5.0.bZIP.0051	CREB3L2
GM.5.0.bZIP.0051	CREB3
GM.5.0.Nuclear_receptor.0069	NR2C2
GM.5.0.CxxC.0001	CXXC1
GM.5.0.Rel.0016	RELB
GM.5.0.bHLH.0067	TCF21
GM.5.0.bHLH.0067	TCF15
GM.5.0.bHLH.0067	TCF23
GM.5.0.bHLH.0067	MSC
GM.5.0.Nuclear_receptor.0070	ESRRG
GM.5.0.C2H2_ZF.0136	SP6
GM.5.0.C2H2_ZF.0136	SP5
GM.5.0.C2H2_ZF.0136	SP7
GM.5.0.C2H2_ZF.0136	SP8
GM.5.0.C2H2_ZF.0136	SP9
GM.5.0.C2H2_ZF.0136	SP3
GM.5.0.C2H2_ZF.0136	SP4
GM.5.0.C2H2_ZF.0136	SP2
GM.5.0.C2H2_ZF.0137	BCL6B
GM.5.0.Nuclear_receptor.0071	NR2E1
GM.5.0.Paired_box.0008	PAX8
GM.5.0.Paired_box.0008	PAX9
GM.5.0.Paired_box.0008	PAX1
GM.5.0.Paired_box.0008	PAX5
GM.5.0.C2H2_ZF.0138	PLAG1
GM.5.0.p53.0004	TP73
GM.5.0.p53.0004	TRP63
GM.5.0.p53.0004	TRP73
GM.5.0.p53.0004	TP63
GM.5.0.bZIP.0052	CEBPB
GM.5.0.bZIP.0052	CEBPA
GM.5.0.bZIP.0052	CEBPD
GM.5.0.Unknown.0031	NRF1
GM.5.0.Unknown.0031	EGR1
GM.5.0.Unknown.0031	E2F6
GM.5.0.Unknown.0031	THAP1
GM.5.0.Unknown.0031	E2F4
GM.5.0.Forkhead.0033	FOXD4L6
GM.5.0.Forkhead.0033	FOXD4L3
GM.5.0.Forkhead.0033	FOXF1A
GM.5.0.Forkhead.0033	FOXB1
GM.5.0.Forkhead.0033	FOXD4L1
GM.5.0.Forkhead.0033	FOXI3
GM.5.0.Forkhead.0033	FOXA1
GM.5.0.Forkhead.0033	KIAA0415
GM.5.0.Forkhead.0033	FOXD4
GM.5.0.Forkhead.0033	FOXD4L5
GM.5.0.Forkhead.0033	FOXD3
GM.5.0.Forkhead.0033	FOXD2
GM.5.0.Forkhead.0033	FOXK2
GM.5.0.Forkhead.0033	FOXB2
GM.5.0.Forkhead.0033	FOXE3
GM.5.0.Forkhead.0033	FOXE1
GM.5.0.Forkhead.0033	FOXF2
GM.5.0.Forkhead.0033	FOXI2
GM.5.0.Forkhead.0033	FOXA3
GM.5.0.Forkhead.0033	FOXL2
GM.5.0.Forkhead.0033	FOXS1
GM.5.0.Forkhead.0033	FOXQ1
GM.5.0.Forkhead.0033	FOXI1
GM.5.0.bHLH.0068	MXI1
GM.5.0.bHLH.0068	MITF
GM.5.0.bHLH.0068	MAX
GM.5.0.bHLH.0068	NFE2
GM.5.0.bHLH.0068	BHLHE40
GM.5.0.bHLH.0068	ARNTL2
GM.5.0.bHLH.0068	ATF3
GM.5.0.bHLH.0068	USF2
GM.5.0.bHLH.0069	TCF12
GM.5.0.Unknown.0033	RAD21
GM.5.0.C2H2_ZF.0139	ZBTB18
GM.5.0.C2H2_ZF.0139	ZBTB42
GM.5.0.C2H2_ZF.0139	ZNF238
GM.5.0.C2H2_ZF.0139	ZFP238
GM.5.0.Homeodomain.0123	HOXA6
GM.5.0.Homeodomain.0123	LHX2
GM.5.0.Homeodomain.0123	HOXD4
GM.5.0.Homeodomain.0123	HESX1
GM.5.0.Homeodomain.0123	HOXC5
GM.5.0.Homeodomain.0123	MEOX1
GM.5.0.Homeodomain.0123	HOXC9
GM.5.0.Homeodomain.0123	ENSG00000229544
GM.5.0.Homeodomain.0123	MEOX2
GM.5.0.Homeodomain.0123	AC012531.1
GM.5.0.Homeodomain.0123	VSX2
GM.5.0.Homeodomain.0123	HOXB2
GM.5.0.Homeodomain.0123	HOXD3
GM.5.0.Homeodomain.0123	HOXB4
GM.5.0.Homeodomain.0123	NKX1-1
GM.5.0.Homeodomain.0123	VENTX
GM.5.0.Homeodomain.0123	CDX4
GM.5.0.Unknown.0034	DMC1
GM.5.0.Homeodomain.0124	NKX2-3
GM.5.0.Homeodomain.0124	NKX3-1
GM.5.0.Homeodomain.0124	NKX2-8
GM.5.0.C2H2_ZF.0140	ZNF274
GM.5.0.bZIP.0053	MAFF
GM.5.0.bZIP.0053	MAF
GM.5.0.bZIP.0053	MAFK
GM.5.0.C2H2_ZF.0141	ZNF263
GM.5.0.Homeodomain.0125	NANOG
GM.5.0.bHLH.0070	ARNTL
GM.5.0.bHLH.0070	ARNTL2
GM.5.0.Homeodomain.0126	NKX6-1
GM.5.0.Mixed.0052	RAD21
GM.5.0.Mixed.0052	CTCFL
GM.5.0.Mixed.0052	SMC3
GM.5.0.Mixed.0052	CTCF
GM.5.0.Myb_SANT.0009	CDC5L
GM.5.0.C2H2_ZF.0142	PLAG1
GM.5.0.GATA.0012	GATA3
GM.5.0.GATA.0012	GATA
GM.5.0.GATA.0012	GATA4
GM.5.0.GATA.0012	GATA2
GM.5.0.GATA.0012	GATA5
GM.5.0.GATA.0012	GATA6
GM.5.0.GATA.0012	GATA1
GM.5.0.Homeodomain.0127	HOXA6
GM.5.0.Homeodomain.0127	HOXD4
GM.5.0.Homeodomain.0127	HOXC5
GM.5.0.Homeodomain.0127	NP_032296.2
GM.5.0.Homeodomain.0127	PRRXL1
GM.5.0.Homeodomain.0127	AC012531.1
GM.5.0.Homeodomain.0127	HOXB9
GM.5.0.Homeodomain.0127	HOXD3
GM.5.0.Homeodomain.0127	HOXB4
GM.5.0.Homeodomain.0127	NKX6-1
GM.5.0.Homeodomain.0127	HOXC9
GM.5.0.Homeodomain.0127	HOXC6
GM.5.0.Homeodomain.0127	HOXB8
GM.5.0.bHLH.0071	FERD3L
GM.5.0.bHLH.0071	PTF1A
GM.5.0.bHLH.0072	MYF
GM.5.0.bHLH.0072	MYF6
GM.5.0.Homeodomain.0128	HOXA6
GM.5.0.Homeodomain.0128	NP_032296.2
GM.5.0.Homeodomain.0128	NP_032300.2
GM.5.0.Homeodomain.0128	HOXB9
GM.5.0.Homeodomain.0128	HOXA11
GM.5.0.Homeodomain.0128	HOXC12
GM.5.0.Homeodomain.0128	HOXC10
GM.5.0.Homeodomain.0128	HOXD12
GM.5.0.Homeodomain.0128	HOXA9
GM.5.0.Homeodomain.0128	HOXC11
GM.5.0.Homeodomain.0128	HOXC9
GM.5.0.Homeodomain.0128	HOXA10
GM.5.0.bHLH.0073	NHLH1
GM.5.0.bHLH.0073	NHLH2
GM.5.0.bHLH.0073	LYL1
GM.5.0.bHLH.0073	TAL1
GM.5.0.C2H2_ZF.0143	ZNF563
GM.5.0.bHLH.0074	NPAS1
GM.5.0.bHLH.0074	EPAS1
GM.5.0.bHLH.0074	NPAS3
GM.5.0.E2F.0014	E2F1
GM.5.0.E2F.0014	E2F5
GM.5.0.E2F.0014	E2F4
GM.5.0.bZIP.0054	MAFB
GM.5.0.bZIP.0054	CIC
GM.5.0.bZIP.0054	NRL
GM.5.0.bZIP.0054	MAF
GM.5.0.bZIP.0054	MAFA
GM.5.0.Nuclear_receptor.0072	RXRA
GM.5.0.Nuclear_receptor.0072	RARA
GM.5.0.bHLH.0075	HAND1
GM.5.0.bHLH.0075	TCF3
GM.5.0.bHLH.0075	HAND2
GM.5.0.Homeodomain.0129	MSX2
GM.5.0.Homeodomain.0129	BARHL1
GM.5.0.Homeodomain.0129	BARHL2
GM.5.0.Mixed.0053	MAX
GM.5.0.GATA.0013	GATA2
GM.5.0.Homeodomain.0130	NKX3-2
GM.5.0.Homeodomain.0130	NKX2-3
GM.5.0.IRF.0010	IRF6
GM.5.0.IRF.0010	IRF5
GM.5.0.IRF.0010	IRF4
GM.5.0.Mixed.0054	POU2F1
GM.5.0.IRF.0011	IRF3
GM.5.0.Homeodomain.0131	HOXB4
GM.5.0.Homeodomain.0131	PDX1
GM.5.0.Homeodomain.0131	LHX2
GM.5.0.C2H2_ZF.0144	KLF5
GM.5.0.C2H2_ZF.0144	KLF3
GM.5.0.C2H2_ZF.0144	KLF6
GM.5.0.C2H2_ZF.0144	KLF2
GM.5.0.C2H2_ZF.0144	KLF7
GM.5.0.Homeodomain.0132	HOXA6
GM.5.0.Homeodomain.0132	HOXD4
GM.5.0.Homeodomain.0132	HOXC5
GM.5.0.Homeodomain.0132	HOXA5
GM.5.0.Homeodomain.0132	AC012531.1
GM.5.0.Homeodomain.0132	HOXB2
GM.5.0.Homeodomain.0132	HOXD3
GM.5.0.Homeodomain.0132	HOXB4
GM.5.0.Homeodomain.0132	HOXB5
GM.5.0.Nuclear_receptor.0073	RXRA
GM.5.0.Nuclear_receptor.0073	VDR
GM.5.0.Nuclear_receptor.0073	CR759733.4
GM.5.0.Nuclear_receptor.0073	CR354565.3
GM.5.0.Nuclear_receptor.0073	CR936877.3
GM.5.0.Nuclear_receptor.0073	AL662824.5
GM.5.0.Nuclear_receptor.0073	AL844527.7
GM.5.0.Mixed.0055	RDBP
GM.5.0.Mixed.0055	TBP
GM.5.0.Mixed.0055	POLR2A
GM.5.0.Mixed.0055	TAF1
GM.5.0.Nuclear_receptor.0074	ESR2
GM.5.0.Nuclear_receptor.0075	THRA
GM.5.0.Nuclear_receptor.0075	THRB
GM.5.0.C2H2_ZF.0145	VEZF1
GM.5.0.Mixed.0056	ZNF350
GM.5.0.Mixed.0057	POU2F1
GM.5.0.IRF.0012	IRF7
GM.5.0.Forkhead.0034	FOXD4L6
GM.5.0.Forkhead.0034	FOXD4L3
GM.5.0.Forkhead.0034	FOXF1A
GM.5.0.Forkhead.0034	FOXD4L1
GM.5.0.Forkhead.0034	FOXI3
GM.5.0.Forkhead.0034	FOXA1
GM.5.0.Forkhead.0034	KIAA0415
GM.5.0.Forkhead.0034	FOXD4
GM.5.0.Forkhead.0034	FOXD4L5
GM.5.0.Forkhead.0034	FOXD3
GM.5.0.Forkhead.0034	FOXD2
GM.5.0.Forkhead.0034	FOXK2
GM.5.0.Forkhead.0034	FOXB2
GM.5.0.Forkhead.0034	FOXE3
GM.5.0.Forkhead.0034	FOXE1
GM.5.0.Forkhead.0034	FOXF2
GM.5.0.Forkhead.0034	FOXI2
GM.5.0.Forkhead.0034	FOXA3
GM.5.0.Forkhead.0034	FOXL2
GM.5.0.Forkhead.0034	FOXS1
GM.5.0.Forkhead.0034	FOXQ1
GM.5.0.Forkhead.0034	FOXI1
GM.5.0.Sox.0030	SOX7
GM.5.0.Sox.0030	SRY
GM.5.0.Sox.0030	SOX21
GM.5.0.AP-2.0007	TFAP2A
GM.5.0.C2H2_ZF.0146	ZNF274
GM.5.0.C2H2_ZF.0146	ZFP369
GM.5.0.C2H2_ZF.0146	ZFP110
GM.5.0.Nuclear_receptor.0076	RXRA
GM.5.0.Nuclear_receptor.0076	CR759733.4
GM.5.0.Nuclear_receptor.0076	CR354565.3
GM.5.0.Nuclear_receptor.0076	ERRA
GM.5.0.Nuclear_receptor.0076	RARA
GM.5.0.Nuclear_receptor.0076	CR936877.3
GM.5.0.Nuclear_receptor.0076	NR2F2
GM.5.0.Nuclear_receptor.0076	AL662824.5
GM.5.0.Nuclear_receptor.0076	AL844527.7
GM.5.0.C2H2_ZF.0147	PRDM4
GM.5.0.Mixed.0058	MZF1
GM.5.0.Nuclear_receptor.0077	NR1H3
GM.5.0.Nuclear_receptor.0077	NR1H5
GM.5.0.Nuclear_receptor.0077	NR1H4
GM.5.0.p53.0005	TP53
